shape,convex,x_raw,algorithm,parameter,dist_euclidean,dist_horizontal
E,convex,12,alpha_shape,0.047,13.53698637,13
E,convex,12,alpha_shape,0.049,13.53698637,13
E,convex,12,alpha_shape,0.05,13.53698637,13
E,convex,12,alpha_shape,0.051,13.53698637,13
E,convex,12,alpha_shape,0.053,13.53698637,13
E,convex,12,alpha_shape,0.055,13.53698637,13
E,convex,12,alpha_shape,0.06,13.53698637,13
E,convex,12,alpha_shape,0.1,13.53698637,13
E,convex,12,alpha_shape,0.2,13.53698637,13
E,convex,12,alpha_shape,0.3,13.53698637,13
E,convex,12,alpha_shape,0.6,13.53698637,13
E,convex,12,alpha_shape,1,13.53698637,13
E,convex,16,alpha_shape,0.01,17.5267743,17
E,convex,16,alpha_shape,0.02,17.5267743,17
E,convex,16,alpha_shape,0.03,17.52854814,17
E,convex,16,alpha_shape,0.04,17.52854814,17
E,convex,16,alpha_shape,0.045,17.52854814,17
E,convex,16,alpha_shape,0.047,17.52854814,17
E,convex,16,alpha_shape,0.049,17.52854814,17
E,convex,16,alpha_shape,0.05,17.52854814,17
E,convex,16,alpha_shape,0.051,17.52854814,17
E,convex,16,alpha_shape,0.053,17.52854814,17
E,convex,16,alpha_shape,0.055,17.52854814,17
E,convex,16,alpha_shape,0.06,17.52854814,17
E,convex,16,alpha_shape,0.1,17.52854814,17
E,convex,16,alpha_shape,0.2,17.52854814,17
E,convex,16,alpha_shape,0.3,17.52854814,17
E,convex,16,alpha_shape,0.6,17.52854814,17
E,convex,16,alpha_shape,1,17.52854814,17
E,convex,20,alpha_shape,0.01,21.5166091,21
E,convex,20,alpha_shape,0.02,21.5166091,21
E,convex,20,alpha_shape,0.03,21.52324325,21
E,convex,20,alpha_shape,0.04,21.52324325,21
E,convex,20,alpha_shape,0.045,21.52324325,21
E,convex,20,alpha_shape,0.047,21.52324325,21
E,convex,20,alpha_shape,0.049,21.52324325,21
E,convex,20,alpha_shape,0.05,21.52324325,21
E,convex,20,alpha_shape,0.051,21.52324325,21
E,convex,20,alpha_shape,0.053,21.52324325,21
E,convex,20,alpha_shape,0.055,21.52324325,21
E,convex,20,alpha_shape,0.06,21.52324325,21
E,convex,20,alpha_shape,0.1,21.52324325,21
E,convex,20,alpha_shape,0.2,21.52324325,21
E,convex,20,alpha_shape,0.3,21.52324325,21
E,convex,20,alpha_shape,0.6,21.52324325,21
E,convex,20,alpha_shape,1,21.52324325,21
E,convex,25,alpha_shape,0.01,26.5039026,26
E,convex,25,alpha_shape,0.02,26.5039026,26
E,convex,25,alpha_shape,0.03,26.51886121,26
E,convex,25,alpha_shape,0.04,26.51886121,26
E,convex,25,alpha_shape,0.045,26.51886121,26
E,convex,25,alpha_shape,0.047,26.51886121,26
E,convex,25,alpha_shape,0.049,26.51886121,26
E,convex,25,alpha_shape,0.05,26.51886121,26
E,convex,25,alpha_shape,0.051,26.51886121,26
E,convex,25,alpha_shape,0.053,26.51886121,26
E,convex,25,alpha_shape,0.055,26.51886121,26
E,convex,25,alpha_shape,0.06,26.51886121,26
E,convex,25,alpha_shape,0.1,26.51886121,26
E,convex,25,alpha_shape,0.2,26.51886121,26
E,convex,25,alpha_shape,0.3,26.51886121,26
E,convex,25,alpha_shape,0.6,26.51886121,26
E,convex,25,alpha_shape,1,26.51886121,26
E,convex,32,alpha_shape,0.01,33.48611349,33
E,convex,32,alpha_shape,0.02,33.48611349,33
E,convex,32,alpha_shape,0.03,33.51492205,33.5
E,convex,32,alpha_shape,0.04,33.51492205,33.5
E,convex,32,alpha_shape,0.045,33.51492205,33.5
E,convex,32,alpha_shape,0.047,33.51492205,33.5
E,convex,32,alpha_shape,0.049,33.51492205,33.5
E,convex,32,alpha_shape,0.05,33.51492205,33.5
E,convex,32,alpha_shape,0.051,33.51492205,33.5
E,convex,32,alpha_shape,0.053,33.51492205,33.5
E,convex,32,alpha_shape,0.055,33.51492205,33.5
E,convex,32,alpha_shape,0.06,33.51492205,33.5
E,convex,32,alpha_shape,0.1,33.51492205,33.5
E,convex,32,alpha_shape,0.2,33.51492205,33.5
E,convex,32,alpha_shape,0.3,33.51492205,33.5
E,convex,32,alpha_shape,0.6,33.51492205,33.5
E,convex,32,alpha_shape,1,33.51492205,33.5
E,convex,45,alpha_shape,0.01,46.45307659,46.5
E,convex,45,alpha_shape,0.02,46.45307659,46.5
E,convex,45,alpha_shape,0.03,46.50546872,46.5
E,convex,45,alpha_shape,0.04,46.51075145,46
E,convex,45,alpha_shape,0.045,46.51075145,46.5
E,convex,45,alpha_shape,0.047,46.51075145,46.5
E,convex,45,alpha_shape,0.049,46.51075145,46.5
E,convex,45,alpha_shape,0.05,46.51075145,46.5
E,convex,45,alpha_shape,0.051,46.51075145,46.5
E,convex,45,alpha_shape,0.053,46.51075145,46.5
E,convex,45,alpha_shape,0.055,46.51075145,46.5
E,convex,45,alpha_shape,0.06,46.51075145,46.5
E,convex,45,alpha_shape,0.1,46.51075145,46.5
E,convex,45,alpha_shape,0.2,46.51075145,46.5
E,convex,45,alpha_shape,0.3,46.51075145,46.5
E,convex,45,alpha_shape,0.6,46.51075145,46.5
E,convex,45,alpha_shape,1,46.51075145,46.5
E,convex,64,alpha_shape,0.01,65.40479189,65.5
E,convex,64,alpha_shape,0.02,65.40479189,65.5
E,convex,64,alpha_shape,0.03,65.43983812,65.5
E,convex,64,alpha_shape,0.04,65.47344712,65.5
E,convex,64,alpha_shape,0.045,65.48589496,65.5
E,convex,64,alpha_shape,0.047,65.48589496,65.5
E,convex,64,alpha_shape,0.049,65.48589496,65.5
E,convex,64,alpha_shape,0.05,65.48589496,65.5
E,convex,64,alpha_shape,0.051,65.48589496,65.5
E,convex,64,alpha_shape,0.053,65.48589496,65.5
E,convex,64,alpha_shape,0.055,65.49045732,65.5
E,convex,64,alpha_shape,0.06,65.49045732,65.5
E,convex,64,alpha_shape,0.1,65.49045732,65.5
E,convex,64,alpha_shape,0.2,65.49045732,65.5
E,convex,64,alpha_shape,0.3,65.49045732,65.5
E,convex,64,alpha_shape,0.6,65.49045732,65.5
E,convex,64,alpha_shape,1,65.49045732,65.5
F,concave,0,alpha_shape,0.01,0,-9.5
F,concave,0,alpha_shape,0.02,0,-9.5
F,concave,0,alpha_shape,0.03,0,-9.5
F,concave,0,alpha_shape,0.04,0,-9.5
F,concave,0,alpha_shape,0.045,0,-9
F,concave,0,alpha_shape,0.047,0,-8.5
F,concave,0,alpha_shape,0.049,0,-8.5
F,concave,0,alpha_shape,0.05,0,-8
F,concave,0,alpha_shape,0.051,0,-8
F,concave,0,alpha_shape,0.053,0,-8.5
F,concave,0,alpha_shape,0.055,0,-8.5
F,concave,0,alpha_shape,0.06,0,-7.5
F,concave,0,alpha_shape,0.1,0,-0.5
F,concave,0,alpha_shape,0.2,1.788854382,1.5
F,concave,0,alpha_shape,0.3,1.788854382,1.5
F,concave,0,alpha_shape,0.6,1.788854382,1.5
F,concave,0,alpha_shape,1,1.788854382,1.5
F,concave,4,alpha_shape,0.01,0,-5.5
F,concave,4,alpha_shape,0.02,0,-5.5
F,concave,4,alpha_shape,0.03,0,-5.5
F,concave,4,alpha_shape,0.04,0,-5.5
F,concave,4,alpha_shape,0.045,0,-5
F,concave,4,alpha_shape,0.047,0,-4.5
F,concave,4,alpha_shape,0.049,0,-4.5
F,concave,4,alpha_shape,0.05,0,-4
F,concave,4,alpha_shape,0.051,0,-4
F,concave,4,alpha_shape,0.053,0,-4.5
F,concave,4,alpha_shape,0.055,0,-4.5
F,concave,4,alpha_shape,0.06,0,-3.5
F,concave,4,alpha_shape,0.1,3.889087297,3.5
F,concave,4,alpha_shape,0.2,5.14781507,5.5
F,concave,4,alpha_shape,0.3,5.14781507,5.5
F,concave,4,alpha_shape,0.6,5.14781507,5.5
F,concave,4,alpha_shape,1,5.14781507,5.5
F,concave,8,alpha_shape,0.01,0,-1.5
F,concave,8,alpha_shape,0.02,0,-1.5
F,concave,8,alpha_shape,0.03,0,-1.5
F,concave,8,alpha_shape,0.04,0,-1.5
F,concave,8,alpha_shape,0.045,0,-1
F,concave,8,alpha_shape,0.047,0,-0.5
F,concave,8,alpha_shape,0.049,0,-0.5
F,concave,8,alpha_shape,0.05,0,0
F,concave,8,alpha_shape,0.051,0,0
F,concave,8,alpha_shape,0.053,0,-0.5
F,concave,8,alpha_shape,0.055,0,-0.5
F,concave,8,alpha_shape,0.06,0.878142816,0.5
F,concave,8,alpha_shape,0.1,7.396336931,7.5
F,concave,8,alpha_shape,0.2,8.597853041,9.5
F,concave,8,alpha_shape,0.3,8.597853041,9.5
F,concave,8,alpha_shape,0.6,8.602325267,9.5
F,concave,8,alpha_shape,1,8.602325267,9.5
F,concave,12,alpha_shape,0.01,3.1144823,2.5
F,concave,12,alpha_shape,0.02,3.1144823,2.5
F,concave,12,alpha_shape,0.03,3.1144823,2.5
F,concave,12,alpha_shape,0.04,3.1144823,2.5
F,concave,12,alpha_shape,0.045,3.537802403,3
F,concave,12,alpha_shape,0.047,3.687463515,3.5
F,concave,12,alpha_shape,0.049,3.841514125,3.5
F,concave,12,alpha_shape,0.05,4,4
F,concave,12,alpha_shape,0.051,4,4
F,concave,12,alpha_shape,0.053,4.16294833,3.5
F,concave,12,alpha_shape,0.055,4.33036428,3.5
F,concave,12,alpha_shape,0.06,4.859056917,4.5
F,concave,12,alpha_shape,0.1,9.848857802,11.5
F,concave,12,alpha_shape,0.2,9.848857802,13.5
F,concave,12,alpha_shape,0.3,9.848857802,13.5
F,concave,12,alpha_shape,0.6,9.848857802,13.5
F,concave,12,alpha_shape,1,9.848857802,13.5
F,concave,16,alpha_shape,0.01,7.095882355,6.5
F,concave,16,alpha_shape,0.02,7.095882355,6.5
F,concave,16,alpha_shape,0.03,7.095882355,6.5
F,concave,16,alpha_shape,0.04,7.095882355,6.5
F,concave,16,alpha_shape,0.045,7.532641481,7
F,concave,16,alpha_shape,0.047,7.685087512,7.5
F,concave,16,alpha_shape,0.049,7.840898693,7.5
F,concave,16,alpha_shape,0.05,8,8
F,concave,16,alpha_shape,0.051,8,8
F,concave,16,alpha_shape,0.053,8.162287337,7.5
F,concave,16,alpha_shape,0.055,8.327623615,7.5
F,concave,16,alpha_shape,0.06,8.839971017,8.5
F,concave,16,alpha_shape,0.1,12.04159458,15.5
F,concave,16,alpha_shape,0.2,12.04159458,17.5
F,concave,16,alpha_shape,0.3,12.04159458,17.5
F,concave,16,alpha_shape,0.6,12.04159458,17.5
F,concave,16,alpha_shape,1,12.04159458,17.5
F,concave,20,alpha_shape,0.01,11.07728241,10.5
F,concave,20,alpha_shape,0.02,11.07728241,10.5
F,concave,20,alpha_shape,0.03,11.07728241,10.5
F,concave,20,alpha_shape,0.04,11.07728241,10.5
F,concave,20,alpha_shape,0.045,11.52748056,11
F,concave,20,alpha_shape,0.047,11.68271151,11.5
F,concave,20,alpha_shape,0.049,11.84028326,11.5
F,concave,20,alpha_shape,0.05,12,12
F,concave,20,alpha_shape,0.051,12,12
F,concave,20,alpha_shape,0.053,12.16162634,11.5
F,concave,20,alpha_shape,0.055,12.32488295,11.5
F,concave,20,alpha_shape,0.06,12.82088512,12.5
F,concave,20,alpha_shape,0.1,15,19.5
F,concave,20,alpha_shape,0.2,15,21.5
F,concave,20,alpha_shape,0.3,15,21.5
F,concave,20,alpha_shape,0.6,15,21.5
F,concave,20,alpha_shape,1,15,21.5
F,concave,25,alpha_shape,0.01,16.05403248,15.5
F,concave,25,alpha_shape,0.02,16.05403248,15.5
F,concave,25,alpha_shape,0.03,16.05403248,15.5
F,concave,25,alpha_shape,0.04,16.05403248,15.5
F,concave,25,alpha_shape,0.045,16.52102941,16
F,concave,25,alpha_shape,0.047,16.67974151,16.5
F,concave,25,alpha_shape,0.049,16.83951397,16.5
F,concave,25,alpha_shape,0.05,17,17
F,concave,25,alpha_shape,0.051,17,17
F,concave,25,alpha_shape,0.053,17.1608001,16.5
F,concave,25,alpha_shape,0.055,17.32145712,16.5
F,concave,25,alpha_shape,0.06,17.79702774,17.5
F,concave,25,alpha_shape,0.1,19.23538406,24.5
F,concave,25,alpha_shape,0.2,19.23538406,26.5
F,concave,25,alpha_shape,0.3,19.23538406,26.5
F,concave,25,alpha_shape,0.6,19.23538406,26.5
F,concave,25,alpha_shape,1,19.23538406,26.5
F,concave,32,alpha_shape,0.01,23.02148257,22.5
F,concave,32,alpha_shape,0.02,23.02148257,22.5
F,concave,32,alpha_shape,0.03,23.02148257,22.5
F,concave,32,alpha_shape,0.04,23.02148257,22.5
F,concave,32,alpha_shape,0.045,23.51199779,23
F,concave,32,alpha_shape,0.047,23.6755835,23.5
F,concave,32,alpha_shape,0.049,23.83843696,23.5
F,concave,32,alpha_shape,0.05,24,24
F,concave,32,alpha_shape,0.051,24,24
F,concave,32,alpha_shape,0.053,24.15964336,23.5
F,concave,32,alpha_shape,0.055,24.31666095,23.5
F,concave,32,alpha_shape,0.06,24.76362742,24.5
F,concave,32,alpha_shape,0.1,25.63201124,31.5
F,concave,32,alpha_shape,0.2,25.63201124,33.5
F,concave,32,alpha_shape,0.3,25.63201124,33.5
F,concave,32,alpha_shape,0.6,25.63201124,33.5
F,concave,32,alpha_shape,1,25.63201124,33.5
F,concave,45,alpha_shape,0.01,35.96103275,35.5
F,concave,45,alpha_shape,0.02,35.96103275,35.5
F,concave,45,alpha_shape,0.03,35.96103275,35.5
F,concave,45,alpha_shape,0.04,35.96103275,35.5
F,concave,45,alpha_shape,0.045,36.49522479,36
F,concave,45,alpha_shape,0.047,36.66786149,36.5
F,concave,45,alpha_shape,0.049,36.83643681,36.5
F,concave,45,alpha_shape,0.05,37,37
F,concave,45,alpha_shape,0.051,37,37
F,concave,45,alpha_shape,0.053,37.15749514,36.5
F,concave,45,alpha_shape,0.055,37.30775379,36.5
F,concave,45,alpha_shape,0.06,37.70159825,37.5
F,concave,45,alpha_shape,0.1,38.07886553,44.5
F,concave,45,alpha_shape,0.2,38.07886553,46.5
F,concave,45,alpha_shape,0.3,38.07886553,46.5
F,concave,45,alpha_shape,0.6,38.07886553,46.5
F,concave,45,alpha_shape,1,38.07886553,46.5
F,concave,64,alpha_shape,0.01,54.87268301,54.5
F,concave,64,alpha_shape,0.02,54.87268301,54.5
F,concave,64,alpha_shape,0.03,54.87268301,54.5
F,concave,64,alpha_shape,0.04,54.87268301,54.5
F,concave,64,alpha_shape,0.045,55.47071041,55
F,concave,64,alpha_shape,0.047,55.65657548,55.5
F,concave,64,alpha_shape,0.049,55.83351351,55.5
F,concave,64,alpha_shape,0.05,56,56
F,concave,64,alpha_shape,0.051,56,56
F,concave,64,alpha_shape,0.053,56.15435542,55.5
F,concave,64,alpha_shape,0.055,56.29473564,55.5
F,concave,64,alpha_shape,0.06,56.61094022,56.5
F,concave,64,alpha_shape,0.1,56.71860365,63.5
F,concave,64,alpha_shape,0.2,56.71860365,65.5
F,concave,64,alpha_shape,0.3,56.71860365,65.5
F,concave,64,alpha_shape,0.6,56.71860365,65.5
F,concave,64,alpha_shape,1,56.71860365,65.5
F,convex,0,alpha_shape,0.01,2.12234872,1.5
F,convex,0,alpha_shape,0.02,2.173035025,1.5
F,convex,0,alpha_shape,0.03,2.200705216,1.5
F,convex,0,alpha_shape,0.04,2.238833678,1.5
F,convex,0,alpha_shape,0.045,2.263846285,1.5
F,convex,0,alpha_shape,0.047,2.263846285,1.5
F,convex,0,alpha_shape,0.049,2.263846285,1.5
F,convex,0,alpha_shape,0.05,2.263846285,1.5
F,convex,0,alpha_shape,0.051,2.263846285,1.5
F,convex,0,alpha_shape,0.053,2.263846285,1.5
F,convex,0,alpha_shape,0.055,2.29464259,1.5
F,convex,0,alpha_shape,0.06,2.29464259,1.5
F,convex,0,alpha_shape,0.1,2.383785316,1.5
F,convex,0,alpha_shape,0.2,2.5,2.5
F,convex,0,alpha_shape,0.3,2.5,2.5
F,convex,0,alpha_shape,0.6,2.5,2.5
F,convex,0,alpha_shape,1,2.5,2.5
F,convex,4,alpha_shape,0.01,6.117358076,5.5
F,convex,4,alpha_shape,0.02,6.162869824,5.5
F,convex,4,alpha_shape,0.03,6.186888249,5.5
F,convex,4,alpha_shape,0.04,6.218982439,5.5
F,convex,4,alpha_shape,0.045,6.239381223,5.5
F,convex,4,alpha_shape,0.047,6.239381223,5.5
F,convex,4,alpha_shape,0.049,6.239381223,5.5
F,convex,4,alpha_shape,0.05,6.239381223,5.5
F,convex,4,alpha_shape,0.051,6.239381223,5.5
F,convex,4,alpha_shape,0.053,6.239381223,5.5
F,convex,4,alpha_shape,0.055,6.263754097,5.5
F,convex,4,alpha_shape,0.06,6.263754097,5.5
F,convex,4,alpha_shape,0.1,6.329361011,5.5
F,convex,4,alpha_shape,0.2,6.427194063,6.5
F,convex,4,alpha_shape,0.3,6.427194063,6.5
F,convex,4,alpha_shape,0.6,6.5,6.5
F,convex,4,alpha_shape,1,6.5,6.5
F,convex,8,alpha_shape,0.01,10.11236743,9.5
F,convex,8,alpha_shape,0.02,10.15270462,9.5
F,convex,8,alpha_shape,0.03,10.17307128,9.5
F,convex,8,alpha_shape,0.04,10.1991312,9.5
F,convex,8,alpha_shape,0.045,10.21491616,9.5
F,convex,8,alpha_shape,0.047,10.21491616,9.5
F,convex,8,alpha_shape,0.049,10.21491616,9.5
F,convex,8,alpha_shape,0.05,10.21491616,9.5
F,convex,8,alpha_shape,0.051,10.21491616,9.5
F,convex,8,alpha_shape,0.053,10.21491616,9.5
F,convex,8,alpha_shape,0.055,10.2328656,9.5
F,convex,8,alpha_shape,0.06,10.2328656,9.5
F,convex,8,alpha_shape,0.1,10.27493671,9.5
F,convex,8,alpha_shape,0.2,10.30776406,10.5
F,convex,8,alpha_shape,0.3,10.30776406,10.5
F,convex,8,alpha_shape,0.6,10.30776406,10.5
F,convex,8,alpha_shape,1,10.30776406,10.5
F,convex,12,alpha_shape,0.01,14.10737679,13.5
F,convex,12,alpha_shape,0.02,14.14253942,13.5
F,convex,12,alpha_shape,0.03,14.15925432,13.5
F,convex,12,alpha_shape,0.04,14.17927996,13.5
F,convex,12,alpha_shape,0.045,14.1904511,13.5
F,convex,12,alpha_shape,0.047,14.1904511,13.5
F,convex,12,alpha_shape,0.049,14.1904511,13.5
F,convex,12,alpha_shape,0.05,14.1904511,13.5
F,convex,12,alpha_shape,0.051,14.1904511,13.5
F,convex,12,alpha_shape,0.053,14.1904511,13.5
F,convex,12,alpha_shape,0.055,14.20197711,13.5
F,convex,12,alpha_shape,0.06,14.20197711,13.5
F,convex,12,alpha_shape,0.1,14.2205124,13.5
F,convex,12,alpha_shape,0.2,14.22146265,14.5
F,convex,12,alpha_shape,0.3,14.22146265,14.5
F,convex,12,alpha_shape,0.6,14.22146265,14.5
F,convex,12,alpha_shape,1,14.22146265,14.5
F,convex,16,alpha_shape,0.01,18.10238614,17.5
F,convex,16,alpha_shape,0.02,18.13237422,17.5
F,convex,16,alpha_shape,0.03,18.14543735,17.5
F,convex,16,alpha_shape,0.04,18.15942872,17.5
F,convex,16,alpha_shape,0.045,18.16598604,17.5
F,convex,16,alpha_shape,0.047,18.16598604,17.5
F,convex,16,alpha_shape,0.049,18.16598604,17.5
F,convex,16,alpha_shape,0.05,18.16598604,17.5
F,convex,16,alpha_shape,0.051,18.16598604,17.5
F,convex,16,alpha_shape,0.053,18.16598604,17.5
F,convex,16,alpha_shape,0.055,18.17108862,17.5
F,convex,16,alpha_shape,0.06,18.17108862,17.5
F,convex,16,alpha_shape,0.1,18.17278185,17.5
F,convex,16,alpha_shape,0.2,18.17278185,18.5
F,convex,16,alpha_shape,0.3,18.17278185,18.5
F,convex,16,alpha_shape,0.6,18.17278185,18.5
F,convex,16,alpha_shape,1,18.17278185,18.5
F,convex,20,alpha_shape,0.01,22.0973955,21.5
F,convex,20,alpha_shape,0.02,22.12220902,21.5
F,convex,20,alpha_shape,0.03,22.13162038,21.5
F,convex,20,alpha_shape,0.04,22.13957748,21.5
F,convex,20,alpha_shape,0.045,22.14152098,21.5
F,convex,20,alpha_shape,0.047,22.14152098,21.5
F,convex,20,alpha_shape,0.049,22.14152098,21.5
F,convex,20,alpha_shape,0.05,22.14152098,21.5
F,convex,20,alpha_shape,0.051,22.14152098,21.5
F,convex,20,alpha_shape,0.053,22.14152098,21.5
F,convex,20,alpha_shape,0.055,22.14158983,21.5
F,convex,20,alpha_shape,0.06,22.14158983,21.5
F,convex,20,alpha_shape,0.1,22.14158983,21.5
F,convex,20,alpha_shape,0.2,22.14158983,22.5
F,convex,20,alpha_shape,0.3,22.14158983,22.5
F,convex,20,alpha_shape,0.6,22.14158983,22.5
F,convex,20,alpha_shape,1,22.14158983,22.5
F,convex,25,alpha_shape,0.01,27.09115719,26.5
F,convex,25,alpha_shape,0.02,27.10950252,26.5
F,convex,25,alpha_shape,0.03,27.11434917,26.5
F,convex,25,alpha_shape,0.04,27.11549373,26.5
F,convex,25,alpha_shape,0.045,27.11549373,26.5
F,convex,25,alpha_shape,0.047,27.11549373,26.5
F,convex,25,alpha_shape,0.049,27.11549373,26.5
F,convex,25,alpha_shape,0.05,27.11549373,26.5
F,convex,25,alpha_shape,0.051,27.11549373,26.5
F,convex,25,alpha_shape,0.053,27.11549373,26.5
F,convex,25,alpha_shape,0.055,27.11549373,26.5
F,convex,25,alpha_shape,0.06,27.11549373,26.5
F,convex,25,alpha_shape,0.1,27.11549373,26.5
F,convex,25,alpha_shape,0.2,27.11549373,27.5
F,convex,25,alpha_shape,0.3,27.11549373,27.5
F,convex,25,alpha_shape,0.6,27.11549373,27.5
F,convex,25,alpha_shape,1,27.11549373,27.5
F,convex,32,alpha_shape,0.01,34.08242356,33.5
F,convex,32,alpha_shape,0.02,34.09171342,33.5
F,convex,32,alpha_shape,0.03,34.09178787,33.5
F,convex,32,alpha_shape,0.04,34.09178787,33.5
F,convex,32,alpha_shape,0.045,34.09178787,33.5
F,convex,32,alpha_shape,0.047,34.09178787,33.5
F,convex,32,alpha_shape,0.049,34.09178787,33.5
F,convex,32,alpha_shape,0.05,34.09178787,33.5
F,convex,32,alpha_shape,0.051,34.09178787,33.5
F,convex,32,alpha_shape,0.053,34.09178787,33.5
F,convex,32,alpha_shape,0.055,34.09178787,33.5
F,convex,32,alpha_shape,0.06,34.09178787,33.5
F,convex,32,alpha_shape,0.1,34.09178787,33.5
F,convex,32,alpha_shape,0.2,34.09178787,34.5
F,convex,32,alpha_shape,0.3,34.09178787,34.5
F,convex,32,alpha_shape,0.6,34.09178787,34.5
F,convex,32,alpha_shape,1,34.09178787,34.5
F,convex,45,alpha_shape,0.01,47.06620397,46.5
F,convex,45,alpha_shape,0.02,47.0664424,46.5
F,convex,45,alpha_shape,0.03,47.0664424,46.5
F,convex,45,alpha_shape,0.04,47.0664424,46.5
F,convex,45,alpha_shape,0.045,47.0664424,46.5
F,convex,45,alpha_shape,0.047,47.0664424,46.5
F,convex,45,alpha_shape,0.049,47.0664424,46.5
F,convex,45,alpha_shape,0.05,47.0664424,46.5
F,convex,45,alpha_shape,0.051,47.0664424,46.5
F,convex,45,alpha_shape,0.053,47.0664424,46.5
F,convex,45,alpha_shape,0.055,47.0664424,46.5
F,convex,45,alpha_shape,0.06,47.0664424,46.5
F,convex,45,alpha_shape,0.1,47.0664424,46.5
F,convex,45,alpha_shape,0.2,47.0664424,47.5
F,convex,45,alpha_shape,0.3,47.0664424,47.5
F,convex,45,alpha_shape,0.6,47.0664424,47.5
F,convex,45,alpha_shape,1,47.0664424,47.5
F,convex,64,alpha_shape,0.01,66.04733151,65.5
F,convex,64,alpha_shape,0.02,66.04733151,65.5
F,convex,64,alpha_shape,0.03,66.04733151,65.5
F,convex,64,alpha_shape,0.04,66.04733151,65.5
F,convex,64,alpha_shape,0.045,66.04733151,65.5
F,convex,64,alpha_shape,0.047,66.04733151,65.5
F,convex,64,alpha_shape,0.049,66.04733151,65.5
F,convex,64,alpha_shape,0.05,66.04733151,65.5
F,convex,64,alpha_shape,0.051,66.04733151,65.5
F,convex,64,alpha_shape,0.053,66.04733151,65.5
F,convex,64,alpha_shape,0.055,66.04733151,65.5
F,convex,64,alpha_shape,0.06,66.04733151,65.5
F,convex,64,alpha_shape,0.1,66.04733151,65.5
F,convex,64,alpha_shape,0.2,66.04733151,66.5
F,convex,64,alpha_shape,0.3,66.04733151,66.5
F,convex,64,alpha_shape,0.6,66.04733151,66.5
F,convex,64,alpha_shape,1,66.04733151,66.5
G,concave,0,alpha_shape,0.01,0,-33.5
G,concave,0,alpha_shape,0.02,0,-31.5
G,concave,0,alpha_shape,0.03,0,-28.5
G,concave,0,alpha_shape,0.04,0,-24.5
G,concave,0,alpha_shape,0.045,0,-14.5
G,concave,0,alpha_shape,0.047,0,-12.5
G,concave,0,alpha_shape,0.049,0,-7.5
G,concave,0,alpha_shape,0.05,0,-6.5
G,concave,0,alpha_shape,0.051,0,-6.5
G,concave,0,alpha_shape,0.053,0,-2.5
G,concave,0,alpha_shape,0.055,0,-0.5
G,concave,0,alpha_shape,0.06,0,-0.5
G,concave,0,alpha_shape,0.1,0,-0.5
G,concave,0,alpha_shape,0.2,0,-0.5
G,concave,0,alpha_shape,0.3,0,-0.5
G,concave,0,alpha_shape,0.6,0,-1
G,concave,0,alpha_shape,1,0,-1
G,concave,4,alpha_shape,0.01,0,-29.5
G,concave,4,alpha_shape,0.02,0,-27.5
G,concave,4,alpha_shape,0.03,0,-24.5
G,concave,4,alpha_shape,0.04,0,-20.5
G,concave,4,alpha_shape,0.045,0,-10.5
G,concave,4,alpha_shape,0.047,0,-8.5
G,concave,4,alpha_shape,0.049,0,-3.5
G,concave,4,alpha_shape,0.05,0,-2.5
G,concave,4,alpha_shape,0.051,0,-2.5
G,concave,4,alpha_shape,0.053,1.867761256,1.5
G,concave,4,alpha_shape,0.055,3.130495168,3.5
G,concave,4,alpha_shape,0.06,3.130495168,3.5
G,concave,4,alpha_shape,0.1,3.130495168,3.5
G,concave,4,alpha_shape,0.2,3.130495168,3.5
G,concave,4,alpha_shape,0.3,3.130495168,3.5
G,concave,4,alpha_shape,0.6,3.130495168,3
G,concave,4,alpha_shape,1,3.130495168,3
G,concave,8,alpha_shape,0.01,0,-25.5
G,concave,8,alpha_shape,0.02,0,-23.5
G,concave,8,alpha_shape,0.03,0,-20.5
G,concave,8,alpha_shape,0.04,0,-16.5
G,concave,8,alpha_shape,0.045,0,-6.5
G,concave,8,alpha_shape,0.047,0,-4.5
G,concave,8,alpha_shape,0.049,0.857776789,0.5
G,concave,8,alpha_shape,0.05,1.884106019,1.5
G,concave,8,alpha_shape,0.051,1.884106019,1.5
G,concave,8,alpha_shape,0.053,5.699066397,5.5
G,concave,8,alpha_shape,0.055,6.602695528,7.5
G,concave,8,alpha_shape,0.06,6.602695528,7.5
G,concave,8,alpha_shape,0.1,6.656402355,7.5
G,concave,8,alpha_shape,0.2,6.656402355,7.5
G,concave,8,alpha_shape,0.3,6.656402355,7.5
G,concave,8,alpha_shape,0.6,6.708203932,7
G,concave,8,alpha_shape,1,6.708203932,7
G,concave,12,alpha_shape,0.01,0,-21.5
G,concave,12,alpha_shape,0.02,0,-19.5
G,concave,12,alpha_shape,0.03,0,-16.5
G,concave,12,alpha_shape,0.04,0,-12.5
G,concave,12,alpha_shape,0.045,0,-2.5
G,concave,12,alpha_shape,0.047,0,-0.5
G,concave,12,alpha_shape,0.049,4.647357826,4.5
G,concave,12,alpha_shape,0.05,5.587124077,5.5
G,concave,12,alpha_shape,0.051,5.587124077,5.5
G,concave,12,alpha_shape,0.053,9.530371538,9.5
G,concave,12,alpha_shape,0.055,10.03266723,11.5
G,concave,12,alpha_shape,0.06,10.03266723,11.5
G,concave,12,alpha_shape,0.1,10.0623059,11.5
G,concave,12,alpha_shape,0.2,10.0623059,11.5
